series_id,name,units,f,description,copyright,source,iso3166,geography,start,end,updated,value,date,year,month
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.4,2015-05-01,2015,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.16,2015-04-01,2015,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.18,2015-03-01,2015,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.26,2015-02-01,2015,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.18,2015-01-01,2015,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.47,2014-12-01,2014,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.43,2014-11-01,2014,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.63,2014-10-01,2014,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.13,2014-09-01,2014,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.41,2014-08-01,2014,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.45,2014-07-01,2014,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.29,2014-06-01,2014,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.74,2014-05-01,2014,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.57,2014-04-01,2014,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.68,2014-03-01,2014,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.73,2014-02-01,2014,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.48,2014-01-01,2014,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.38,2013-12-01,2013,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.17,2013-11-01,2013,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.27,2013-10-01,2013,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.8,2013-09-01,2013,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.98,2013-08-01,2013,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.01,2013-07-01,2013,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.08,2013-06-01,2013,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.59,2013-05-01,2013,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.37,2013-04-01,2013,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.3,2013-03-01,2013,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.92,2013-02-01,2013,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.83,2013-01-01,2013,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.92,2012-12-01,2012,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.7,2012-11-01,2012,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.7,2012-10-01,2012,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.19,2012-09-01,2012,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.32,2012-08-01,2012,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.35,2012-07-01,2012,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.22,2012-06-01,2012,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.24,2012-05-01,2012,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.96,2012-04-01,2012,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.07,2012-03-01,2012,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.26,2012-02-01,2012,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.07,2012-01-01,2012,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.15,2011-12-01,2011,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.15,2011-11-01,2011,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.37,2011-10-01,2011,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.66,2011-09-01,2011,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.8,2011-08-01,2011,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.03,2011-07-01,2011,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.06,2011-06-01,2011,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.46,2011-05-01,2011,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.2,2011-04-01,2011,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.09,2011-03-01,2011,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.26,2011-02-01,2011,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.06,2011-01-01,2011,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.52,2010-12-01,2010,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.04,2010-11-01,2010,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.36,2010-10-01,2010,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.61,2010-09-01,2010,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.12,2010-08-01,2010,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.08,2010-07-01,2010,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.09,2010-06-01,2010,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.19,2010-05-01,2010,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.07,2010-04-01,2010,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.48,2010-03-01,2010,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.62,2010-02-01,2010,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.73,2010-01-01,2010,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.71,2009-12-01,2009,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.56,2009-11-01,2009,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.43,2009-10-01,2009,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.35,2009-09-01,2009,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.49,2009-08-01,2009,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.84,2009-07-01,2009,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.98,2009-06-01,2009,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.77,2009-05-01,2009,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.79,2009-04-01,2009,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.47,2009-03-01,2009,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.15,2009-02-01,2009,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.3,2009-01-01,2009,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.06,2008-12-01,2008,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.78,2008-11-01,2008,11
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.23,2008-10-01,2008,10
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.43,2008-09-01,2008,9
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.74,2008-08-01,2008,8
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,7.27,2008-07-01,2008,7
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,6.68,2008-06-01,2008,6
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.67,2008-05-01,2008,5
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.26,2008-04-01,2008,4
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.23,2008-03-01,2008,3
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.15,2008-02-01,2008,2
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,4.96,2008-01-01,2008,1
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.52,2007-12-01,2007,12
ELEC.PRICE.OK-IND.M,Average retail price of electricity : Oklahoma : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-OK,USA-OK,200101,202102,2021-04-23T13:33:02-0400,5.47,2007-11-01,2007,11
